geo,entity,date,unemp_rate
DK,Denmark,2010-Q3,7.6
DK,Denmark,2010-Q4,7.5
DK,Denmark,2011-Q1,8.5
DK,Denmark,2011-Q2,7.3
DK,Denmark,2011-Q3,7.6
DK,Denmark,2011-Q4,7.7
DK,Denmark,2012-Q1,8.3
DK,Denmark,2012-Q2,8
DK,Denmark,2012-Q3,7.8
DK,Denmark,2012-Q4,7.1
DK,Denmark,2013-Q1,8
DK,Denmark,2013-Q2,7.3
DK,Denmark,2013-Q3,7.5
DK,Denmark,2013-Q4,6.8
DK,Denmark,2014-Q1,7.5
DK,Denmark,2014-Q2,6.6
DK,Denmark,2014-Q3,7.1
DK,Denmark,2014-Q4,6.6
DK,Denmark,2015-Q1,6.7
DK,Denmark,2015-Q2,6.1
DK,Denmark,2015-Q3,6.4
DK,Denmark,2015-Q4,5.9
DK,Denmark,2016-Q1,6.4
DK,Denmark,2016-Q2,5.8
DK,Denmark,2016-Q3,6.1
DK,Denmark,2016-Q4,5.7
DK,Denmark,2017-Q1,6.5
DK,Denmark,2017-Q2,5.6
DK,Denmark,2017-Q3,6
DK,Denmark,2017-Q4,5.2
DK,Denmark,2018-Q1,5.5
DK,Denmark,2018-Q2,4.9
DK,Denmark,2018-Q3,5
DK,Denmark,2018-Q4,5.1
DK,Denmark,2019-Q1,5.5
DK,Denmark,2019-Q2,4.7
DK,Denmark,2019-Q3,5
DK,Denmark,2019-Q4,4.9
DK,Denmark,2020-Q1,5.2
DK,Denmark,2020-Q2,5.2
DK,Denmark,2020-Q3,6.4
DK,Denmark,2020-Q4,5.8
DK,Denmark,2021-Q1,6.4
DK,Denmark,2021-Q2,4.7
DK,Denmark,2021-Q3,4.9
DK,Denmark,2021-Q4,4.4
DK,Denmark,2022-Q1,4.6
DK,Denmark,2022-Q2,4
DK,Denmark,2022-Q3,4.7
DK,Denmark,2022-Q4,4.6
DK,Denmark,2023-Q1,5
DK,Denmark,2023-Q2,4.6
DK,Denmark,2023-Q3,5
DK,Denmark,2023-Q4,5.9
DK,Denmark,2024-Q1,6
DK,Denmark,2024-Q2,5.8
DK,Denmark,2024-Q3,6.5
DK,Denmark,2024-Q4,6.5
EE,Estonia,1998-Q2,9.5
EE,Estonia,1999-Q2,11.6
EE,Estonia,2000-Q1,16.1
EE,Estonia,2000-Q2,13.4
EE,Estonia,2000-Q3,14.2
EE,Estonia,2000-Q4,14.9
EE,Estonia,2001-Q1,14.1
EE,Estonia,2001-Q2,13.1
EE,Estonia,2001-Q3,12.5
EE,Estonia,2001-Q4,12.3
EE,Estonia,2002-Q1,11.9
EE,Estonia,2002-Q2,10
EE,Estonia,2002-Q3,10.6
EE,Estonia,2002-Q4,12.4
EE,Estonia,2003-Q1,11.2
EE,Estonia,2003-Q2,11.3
EE,Estonia,2003-Q3,9.7
EE,Estonia,2003-Q4,9.1
EE,Estonia,2004-Q1,10.3
EE,Estonia,2004-Q2,10.2
EE,Estonia,2004-Q3,10.5
EE,Estonia,2004-Q4,9.5
EE,Estonia,2005-Q1,9.6
EE,Estonia,2005-Q2,8.4
EE,Estonia,2005-Q3,7
EE,Estonia,2005-Q4,7.1
EE,Estonia,2006-Q1,6.6
EE,Estonia,2006-Q2,6.2
EE,Estonia,2006-Q3,5.4
EE,Estonia,2006-Q4,5.5
EE,Estonia,2007-Q1,5.3
EE,Estonia,2007-Q2,4.9
EE,Estonia,2007-Q3,4.1
EE,Estonia,2007-Q4,4.1
EE,Estonia,2008-Q1,4.1
EE,Estonia,2008-Q2,4
EE,Estonia,2008-Q3,6.2
EE,Estonia,2008-Q4,7.4
EE,Estonia,2009-Q1,11.2
EE,Estonia,2009-Q2,13.2
EE,Estonia,2009-Q3,14.4
EE,Estonia,2009-Q4,15.5
EE,Estonia,2010-Q1,19.5
EE,Estonia,2010-Q2,18.3
EE,Estonia,2010-Q3,15.4
EE,Estonia,2010-Q4,13.6
EE,Estonia,2011-Q1,14.3
EE,Estonia,2011-Q2,13
EE,Estonia,2011-Q3,10.7
EE,Estonia,2011-Q4,11.3
EE,Estonia,2012-Q1,11.3
EE,Estonia,2012-Q2,10.1
EE,Estonia,2012-Q3,9.5
EE,Estonia,2012-Q4,9.1
EE,Estonia,2013-Q1,10
EE,Estonia,2013-Q2,8
EE,Estonia,2013-Q3,7.8
EE,Estonia,2013-Q4,8.7
EE,Estonia,2014-Q1,8.5
EE,Estonia,2014-Q2,7
EE,Estonia,2014-Q3,7.5
EE,Estonia,2014-Q4,6.3
EE,Estonia,2015-Q1,6.8
EE,Estonia,2015-Q2,6.7
EE,Estonia,2015-Q3,5.5
EE,Estonia,2015-Q4,6.6
EE,Estonia,2016-Q1,6.7
EE,Estonia,2016-Q2,6.5
EE,Estonia,2016-Q3,7.6
EE,Estonia,2016-Q4,6.7
EE,Estonia,2017-Q1,5.8
EE,Estonia,2017-Q2,6.7
EE,Estonia,2017-Q3,5.2
EE,Estonia,2017-Q4,5.6
EE,Estonia,2018-Q1,6.8
EE,Estonia,2018-Q2,5.1
EE,Estonia,2018-Q3,5.2
EE,Estonia,2018-Q4,4.5
EE,Estonia,2019-Q1,4.7
EE,Estonia,2019-Q2,5.2
EE,Estonia,2019-Q3,4
EE,Estonia,2019-Q4,4.2
EE,Estonia,2020-Q1,5.1
EE,Estonia,2020-Q2,7.3
EE,Estonia,2020-Q3,7.7
EE,Estonia,2020-Q4,7.7
EE,Estonia,2021-Q1,7.1
EE,Estonia,2021-Q2,6.9
EE,Estonia,2021-Q3,5.7
EE,Estonia,2021-Q4,5.2
EE,Estonia,2022-Q1,5.5
EE,Estonia,2022-Q2,5.8
EE,Estonia,2022-Q3,5.6
EE,Estonia,2022-Q4,5.4
EE,Estonia,2023-Q1,5.3
EE,Estonia,2023-Q2,6.7
EE,Estonia,2023-Q3,7.3
EE,Estonia,2023-Q4,6.3
EE,Estonia,2024-Q1,7.8
EE,Estonia,2024-Q2,7.6
EE,Estonia,2024-Q3,7.4
EE,Estonia,2024-Q4,7.4
GR,Greece,1998-Q1,11.9
GR,Greece,1998-Q2,10.9
GR,Greece,1998-Q3,10.8
GR,Greece,1998-Q4,11.4
GR,Greece,1999-Q1,12.2
GR,Greece,1999-Q2,11.9
GR,Greece,1999-Q3,11.7
GR,Greece,1999-Q4,12.7
GR,Greece,2000-Q1,12.3
GR,Greece,2000-Q2,11.3
GR,Greece,2000-Q3,10.9
GR,Greece,2000-Q4,11
GR,Greece,2001-Q1,11.2
GR,Greece,2001-Q2,10.5
GR,Greece,2001-Q3,10.2
GR,Greece,2001-Q4,11.3
GR,Greece,2002-Q1,11.4
GR,Greece,2002-Q2,10
GR,Greece,2002-Q3,9.9
GR,Greece,2002-Q4,10.2
GR,Greece,2003-Q1,10.5
GR,Greece,2003-Q2,9.4
GR,Greece,2003-Q3,9.3
GR,Greece,2003-Q4,10
GR,Greece,2004-Q1,11.4
GR,Greece,2004-Q2,10.3
GR,Greece,2004-Q3,10.2
GR,Greece,2004-Q4,10.5
GR,Greece,2005-Q1,10.5
GR,Greece,2005-Q2,9.8
GR,Greece,2005-Q3,9.9
GR,Greece,2005-Q4,9.9
GR,Greece,2006-Q1,9.8
GR,Greece,2006-Q2,8.9
GR,Greece,2006-Q3,8.5
GR,Greece,2006-Q4,8.9
GR,Greece,2007-Q1,9.3
GR,Greece,2007-Q2,8.2
GR,Greece,2007-Q3,8
GR,Greece,2007-Q4,8.2
GR,Greece,2008-Q1,8.4
GR,Greece,2008-Q2,7.3
GR,Greece,2008-Q3,7.3
GR,Greece,2008-Q4,8.1
GR,Greece,2009-Q1,9.5
GR,Greece,2009-Q2,9.1
GR,Greece,2009-Q3,9.5
GR,Greece,2009-Q4,10.5
GR,Greece,2010-Q1,11.9
GR,Greece,2010-Q2,12
GR,Greece,2010-Q3,12.6
GR,Greece,2010-Q4,14.5
GR,Greece,2011-Q1,16.1
GR,Greece,2011-Q2,16.5
GR,Greece,2011-Q3,18
GR,Greece,2011-Q4,21
GR,Greece,2012-Q1,22.9
GR,Greece,2012-Q2,23.8
GR,Greece,2012-Q3,25
GR,Greece,2012-Q4,26.3
GR,Greece,2013-Q1,27.6
GR,Greece,2013-Q2,27.3
GR,Greece,2013-Q3,27.2
GR,Greece,2013-Q4,27.8
GR,Greece,2014-Q1,27.9
GR,Greece,2014-Q2,26.6
GR,Greece,2014-Q3,25.6
GR,Greece,2014-Q4,26.1
GR,Greece,2015-Q1,26.7
GR,Greece,2015-Q2,24.6
GR,Greece,2015-Q3,24.1
GR,Greece,2015-Q4,24.4
GR,Greece,2016-Q1,24.9
GR,Greece,2016-Q2,23.1
GR,Greece,2016-Q3,22.6
GR,Greece,2016-Q4,23.6
GR,Greece,2017-Q1,23.4
GR,Greece,2017-Q2,21.2
GR,Greece,2017-Q3,20.3
GR,Greece,2017-Q4,21.2
GR,Greece,2018-Q1,21.2
GR,Greece,2018-Q2,19
GR,Greece,2018-Q3,18.3
GR,Greece,2018-Q4,18.7
GR,Greece,2019-Q1,19.2
GR,Greece,2019-Q2,16.9
GR,Greece,2019-Q3,16.4
GR,Greece,2019-Q4,16.8
GR,Greece,2020-Q1,16.2
GR,Greece,2020-Q2,16.7
GR,Greece,2020-Q3,16.2
GR,Greece,2020-Q4,16.2
GR,Greece,2021-Q1,17.1
GR,Greece,2021-Q2,15.8
GR,Greece,2021-Q3,13
GR,Greece,2021-Q4,13.2
GR,Greece,2022-Q1,13.8
GR,Greece,2022-Q2,12.5
GR,Greece,2022-Q3,11.7
GR,Greece,2022-Q4,11.9
GR,Greece,2023-Q1,11.9
GR,Greece,2023-Q2,11.2
GR,Greece,2023-Q3,10.8
GR,Greece,2023-Q4,10.5
GR,Greece,2024-Q1,12.1
GR,Greece,2024-Q2,9.8
GR,Greece,2024-Q3,9
GR,Greece,2024-Q4,9.5
ES,Spain,1998-Q1,19.4
ES,Spain,1998-Q2,18.7
ES,Spain,1998-Q3,18.3
ES,Spain,1998-Q4,18
ES,Spain,1999-Q1,16.8
ES,Spain,1999-Q2,15.5
ES,Spain,1999-Q3,15.3
ES,Spain,1999-Q4,15.2
ES,Spain,2000-Q1,14.8
ES,Spain,2000-Q2,13.8
ES,Spain,2000-Q3,13.6
ES,Spain,2000-Q4,13.5
ES,Spain,2001-Q1,10.9
ES,Spain,2001-Q2,10.4
ES,Spain,2001-Q3,10.3
ES,Spain,2001-Q4,10.6
ES,Spain,2002-Q1,11.6
ES,Spain,2002-Q2,11.2
ES,Spain,2002-Q3,11.5
ES,Spain,2002-Q4,11.6
ES,Spain,2003-Q1,12
ES,Spain,2003-Q2,11.3
ES,Spain,2003-Q3,11.3
ES,Spain,2003-Q4,11.4
ES,Spain,2004-Q1,11.5
ES,Spain,2004-Q2,11.1
ES,Spain,2004-Q3,10.7
ES,Spain,2004-Q4,10.5
ES,Spain,2005-Q1,10.2
ES,Spain,2005-Q2,9.3
ES,Spain,2005-Q3,8.4
ES,Spain,2005-Q4,8.7
ES,Spain,2006-Q1,9
ES,Spain,2006-Q2,8.5
ES,Spain,2006-Q3,8.1
ES,Spain,2006-Q4,8.3
ES,Spain,2007-Q1,8.4
ES,Spain,2007-Q2,7.9
ES,Spain,2007-Q3,8
ES,Spain,2007-Q4,8.6
ES,Spain,2008-Q1,9.6
ES,Spain,2008-Q2,10.4
ES,Spain,2008-Q3,11.2
ES,Spain,2008-Q4,13.8
ES,Spain,2009-Q1,17.3
ES,Spain,2009-Q2,17.8
ES,Spain,2009-Q3,17.8
ES,Spain,2009-Q4,18.7
ES,Spain,2010-Q1,19.9
ES,Spain,2010-Q2,19.9
ES,Spain,2010-Q3,19.6
ES,Spain,2010-Q4,20.1
ES,Spain,2011-Q1,21.1
ES,Spain,2011-Q2,20.7
ES,Spain,2011-Q3,21.3
ES,Spain,2011-Q4,22.6
ES,Spain,2012-Q1,24.2
ES,Spain,2012-Q2,24.4
ES,Spain,2012-Q3,24.8
ES,Spain,2012-Q4,25.8
ES,Spain,2013-Q1,26.9
ES,Spain,2013-Q2,26.1
ES,Spain,2013-Q3,25.7
ES,Spain,2013-Q4,25.7
ES,Spain,2014-Q1,25.9
ES,Spain,2014-Q2,24.5
ES,Spain,2014-Q3,23.7
ES,Spain,2014-Q4,23.7
ES,Spain,2015-Q1,23.8
ES,Spain,2015-Q2,22.4
ES,Spain,2015-Q3,21.2
ES,Spain,2015-Q4,20.9
ES,Spain,2016-Q1,21
ES,Spain,2016-Q2,20
ES,Spain,2016-Q3,18.9
ES,Spain,2016-Q4,18.6
ES,Spain,2017-Q1,18.8
ES,Spain,2017-Q2,17.2
ES,Spain,2017-Q3,16.4
ES,Spain,2017-Q4,16.6
ES,Spain,2018-Q1,16.8
ES,Spain,2018-Q2,15.3
ES,Spain,2018-Q3,14.6
ES,Spain,2018-Q4,14.5
ES,Spain,2019-Q1,14.7
ES,Spain,2019-Q2,14
ES,Spain,2019-Q3,13.9
ES,Spain,2019-Q4,13.8
ES,Spain,2020-Q1,14.4
ES,Spain,2020-Q2,15.3
ES,Spain,2020-Q3,16.3
ES,Spain,2020-Q4,16.1
ES,Spain,2021-Q1,16.2
ES,Spain,2021-Q2,15.4
ES,Spain,2021-Q3,14.7
ES,Spain,2021-Q4,13.5
ES,Spain,2022-Q1,13.7
ES,Spain,2022-Q2,12.7
ES,Spain,2022-Q3,12.7
ES,Spain,2022-Q4,13
ES,Spain,2023-Q1,13.4
ES,Spain,2023-Q2,11.7
ES,Spain,2023-Q3,11.9
ES,Spain,2023-Q4,11.8
ES,Spain,2024-Q1,12.3
ES,Spain,2024-Q2,11.3
ES,Spain,2024-Q3,11.2
ES,Spain,2024-Q4,10.6
FI,Finland,1998-Q1,12.1
FI,Finland,1998-Q2,13.2
FI,Finland,1998-Q3,10.2
FI,Finland,1998-Q4,10.1
FI,Finland,1999-Q1,10.9
FI,Finland,1999-Q2,11.7
FI,Finland,1999-Q3,8.9
FI,Finland,1999-Q4,9.3
FI,Finland,2000-Q1,11
FI,Finland,2000-Q2,11.1
FI,Finland,2000-Q3,8.4
FI,Finland,2000-Q4,8.6
FI,Finland,2001-Q1,9.8
FI,Finland,2001-Q2,10.3
FI,Finland,2001-Q3,8
FI,Finland,2001-Q4,8.4
FI,Finland,2002-Q1,9.6
FI,Finland,2002-Q2,10.4
FI,Finland,2002-Q3,8
FI,Finland,2002-Q4,8.3
FI,Finland,2003-Q1,9.5
FI,Finland,2003-Q2,10.5
FI,Finland,2003-Q3,7.9
FI,Finland,2003-Q4,8.2
FI,Finland,2004-Q1,9.3
FI,Finland,2004-Q2,10.4
FI,Finland,2004-Q3,7.7
FI,Finland,2004-Q4,7.9
FI,Finland,2005-Q1,9.1
FI,Finland,2005-Q2,9.6
FI,Finland,2005-Q3,7.2
FI,Finland,2005-Q4,7.6
FI,Finland,2006-Q1,8.4
FI,Finland,2006-Q2,8.9
FI,Finland,2006-Q3,6.8
FI,Finland,2006-Q4,6.8
FI,Finland,2007-Q1,7.6
FI,Finland,2007-Q2,7.7
FI,Finland,2007-Q3,6
FI,Finland,2007-Q4,6.1
FI,Finland,2008-Q1,6.6
FI,Finland,2008-Q2,7.3
FI,Finland,2008-Q3,5.6
FI,Finland,2008-Q4,6
FI,Finland,2009-Q1,7.6
FI,Finland,2009-Q2,9.6
FI,Finland,2009-Q3,7.5
FI,Finland,2009-Q4,8.2
FI,Finland,2010-Q1,9.3
FI,Finland,2010-Q2,9.6
FI,Finland,2010-Q3,7.3
FI,Finland,2010-Q4,7.4
FI,Finland,2011-Q1,8.6
FI,Finland,2011-Q2,8.8
FI,Finland,2011-Q3,6.8
FI,Finland,2011-Q4,6.9
FI,Finland,2012-Q1,8
FI,Finland,2012-Q2,8.6
FI,Finland,2012-Q3,7.1
FI,Finland,2012-Q4,7
FI,Finland,2013-Q1,8.8
FI,Finland,2013-Q2,9.1
FI,Finland,2013-Q3,7.1
FI,Finland,2013-Q4,7.7
FI,Finland,2014-Q1,9
FI,Finland,2014-Q2,9.6
FI,Finland,2014-Q3,7.5
FI,Finland,2014-Q4,8.4
FI,Finland,2015-Q1,9.7
FI,Finland,2015-Q2,10.7
FI,Finland,2015-Q3,8.4
FI,Finland,2015-Q4,8.7
FI,Finland,2016-Q1,9.6
FI,Finland,2016-Q2,10
FI,Finland,2016-Q3,7.6
FI,Finland,2016-Q4,8
FI,Finland,2017-Q1,9.3
FI,Finland,2017-Q2,9.9
FI,Finland,2017-Q3,7.7
FI,Finland,2017-Q4,7.6
FI,Finland,2018-Q1,8.8
FI,Finland,2018-Q2,8.2
FI,Finland,2018-Q3,6.5
FI,Finland,2018-Q4,6
FI,Finland,2019-Q1,7.1
FI,Finland,2019-Q2,7.7
FI,Finland,2019-Q3,6
FI,Finland,2019-Q4,6
FI,Finland,2020-Q1,7.1
FI,Finland,2020-Q2,8.9
FI,Finland,2020-Q3,7.7
FI,Finland,2020-Q4,7.4
FI,Finland,2021-Q1,8.4
FI,Finland,2021-Q2,9
FI,Finland,2021-Q3,6.9
FI,Finland,2021-Q4,6.3
FI,Finland,2022-Q1,7
FI,Finland,2022-Q2,7.2
FI,Finland,2022-Q3,6.7
FI,Finland,2022-Q4,6.2
FI,Finland,2023-Q1,7.1
FI,Finland,2023-Q2,8
FI,Finland,2023-Q3,6.9
FI,Finland,2023-Q4,6.9
FI,Finland,2024-Q1,8.3
FI,Finland,2024-Q2,9.3
FI,Finland,2024-Q3,7.8
FI,Finland,2024-Q4,8.1
FR,France,1998-Q1,12.1
FR,France,1999-Q1,12
FR,France,2000-Q1,10.2
FR,France,2001-Q1,8.6
FR,France,2002-Q1,8.7
FR,France,2003-Q1,8.3
FR,France,2003-Q2,7.8
FR,France,2003-Q3,7.6
FR,France,2003-Q4,8.8
FR,France,2004-Q1,8.9
FR,France,2004-Q2,8.1
FR,France,2004-Q3,8
FR,France,2004-Q4,8.9
FR,France,2005-Q1,8.7
FR,France,2005-Q2,8.1
FR,France,2005-Q3,8.2
FR,France,2005-Q4,9
FR,France,2006-Q1,9.1
FR,France,2006-Q2,8.3
FR,France,2006-Q3,8.1
FR,France,2006-Q4,8.3
FR,France,2007-Q1,8.5
FR,France,2007-Q2,7.5
FR,France,2007-Q3,7.2
FR,France,2007-Q4,7.4
FR,France,2008-Q1,7.2
FR,France,2008-Q2,6.7
FR,France,2008-Q3,6.7
FR,France,2008-Q4,7.7
FR,France,2009-Q1,8.6
FR,France,2009-Q2,8.5
FR,France,2009-Q3,8.3
FR,France,2009-Q4,9.5
FR,France,2010-Q1,9.4
FR,France,2010-Q2,8.6
FR,France,2010-Q3,8.3
FR,France,2010-Q4,9.1
FR,France,2011-Q1,9.2
FR,France,2011-Q2,8.4
FR,France,2011-Q3,8.3
FR,France,2011-Q4,9.3
FR,France,2012-Q1,9.6
FR,France,2012-Q2,9
FR,France,2012-Q3,8.9
FR,France,2012-Q4,10.1
FR,France,2013-Q1,10.5
FR,France,2013-Q2,9.7
FR,France,2013-Q3,9.4
FR,France,2013-Q4,10.1
FR,France,2014-Q1,10.7
FR,France,2014-Q2,9.9
FR,France,2014-Q3,9.9
FR,France,2014-Q4,10.8
FR,France,2015-Q1,10.8
FR,France,2015-Q2,10.1
FR,France,2015-Q3,10
FR,France,2015-Q4,10.6
FR,France,2016-Q1,10.7
FR,France,2016-Q2,9.6
FR,France,2016-Q3,9.6
FR,France,2016-Q4,10.3
FR,France,2017-Q1,10
FR,France,2017-Q2,9.1
FR,France,2017-Q3,9.3
FR,France,2017-Q4,9.3
FR,France,2018-Q1,9.6
FR,France,2018-Q2,8.7
FR,France,2018-Q3,8.8
FR,France,2018-Q4,9
FR,France,2019-Q1,9
FR,France,2019-Q2,8.1
FR,France,2019-Q3,8.3
FR,France,2019-Q4,8.4
FR,France,2020-Q1,8.1
FR,France,2020-Q2,6.8
FR,France,2020-Q3,8.9
FR,France,2020-Q4,8.3
FR,France,2021-Q1,8.3
FR,France,2021-Q2,7.6
FR,France,2021-Q3,7.9
FR,France,2021-Q4,7.6
FR,France,2022-Q1,7.5
FR,France,2022-Q2,7.1
FR,France,2022-Q3,7.3
FR,France,2022-Q4,7.3
FR,France,2023-Q1,7.2
FR,France,2023-Q2,6.9
FR,France,2023-Q3,7.5
FR,France,2023-Q4,7.7
FR,France,2024-Q1,7.6
FR,France,2024-Q2,7
FR,France,2024-Q3,7.6
FR,France,2024-Q4,7.4
HR,Croatia,2002-Q1,15.1
HR,Croatia,2002-Q2,15.1
HR,Croatia,2002-Q3,14.4
HR,Croatia,2002-Q4,14.4
HR,Croatia,2003-Q1,14
HR,Croatia,2003-Q2,14
HR,Croatia,2003-Q3,14.3
HR,Croatia,2003-Q4,14.3
HR,Croatia,2004-Q1,13.7
HR,Croatia,2004-Q2,13.7
HR,Croatia,2004-Q3,13.7
HR,Croatia,2004-Q4,13.7
HR,Croatia,2005-Q1,13
HR,Croatia,2005-Q2,13
HR,Croatia,2005-Q3,12.3
HR,Croatia,2005-Q4,12.3
HR,Croatia,2006-Q1,11.8
HR,Croatia,2006-Q2,11.8
HR,Croatia,2006-Q3,10.6
HR,Croatia,2006-Q4,10.6
HR,Croatia,2007-Q1,11.4
HR,Croatia,2007-Q2,9.3
HR,Croatia,2007-Q3,8.9
HR,Croatia,2007-Q4,10.2
HR,Croatia,2008-Q1,10.3
HR,Croatia,2008-Q2,8.1
HR,Croatia,2008-Q3,7
HR,Croatia,2008-Q4,8.8
HR,Croatia,2009-Q1,9.8
HR,Croatia,2009-Q2,9
HR,Croatia,2009-Q3,8.5
HR,Croatia,2009-Q4,9.7
HR,Croatia,2010-Q1,11.3
HR,Croatia,2010-Q2,12
HR,Croatia,2010-Q3,11.2
HR,Croatia,2010-Q4,12.1
HR,Croatia,2011-Q1,14.4
HR,Croatia,2011-Q2,14.1
HR,Croatia,2011-Q3,12.7
HR,Croatia,2011-Q4,13.8
HR,Croatia,2012-Q1,16.6
HR,Croatia,2012-Q2,14.9
HR,Croatia,2012-Q3,14.8
HR,Croatia,2012-Q4,18.2
HR,Croatia,2013-Q1,18
HR,Croatia,2013-Q2,16.9
HR,Croatia,2013-Q3,16.7
HR,Croatia,2013-Q4,17.6
HR,Croatia,2014-Q1,18.8
HR,Croatia,2014-Q2,16.5
HR,Croatia,2014-Q3,15.4
HR,Croatia,2014-Q4,18.4
HR,Croatia,2015-Q1,17.9
HR,Croatia,2015-Q2,15.5
HR,Croatia,2015-Q3,15.5
HR,Croatia,2015-Q4,15.9
HR,Croatia,2016-Q1,15.3
HR,Croatia,2016-Q2,12.6
HR,Croatia,2016-Q3,10.9
HR,Croatia,2016-Q4,13.3
HR,Croatia,2017-Q1,13.9
HR,Croatia,2017-Q2,10.8
HR,Croatia,2017-Q3,8.8
HR,Croatia,2017-Q4,10.8
HR,Croatia,2018-Q1,10.3
HR,Croatia,2018-Q2,7.6
HR,Croatia,2018-Q3,7.1
HR,Croatia,2018-Q4,8.4
HR,Croatia,2019-Q1,7.5
HR,Croatia,2019-Q2,6
HR,Croatia,2019-Q3,5.5
HR,Croatia,2019-Q4,7.2
HR,Croatia,2020-Q1,6.9
HR,Croatia,2020-Q2,6.4
HR,Croatia,2020-Q3,7.2
HR,Croatia,2020-Q4,9
HR,Croatia,2021-Q1,10
HR,Croatia,2021-Q2,7.7
HR,Croatia,2021-Q3,6.1
HR,Croatia,2021-Q4,6.2
HR,Croatia,2022-Q1,7
HR,Croatia,2022-Q2,7
HR,Croatia,2022-Q3,6.5
HR,Croatia,2022-Q4,6.8
HR,Croatia,2023-Q1,7.4
HR,Croatia,2023-Q2,5.6
HR,Croatia,2023-Q3,5.5
HR,Croatia,2023-Q4,6
HR,Croatia,2024-Q1,5.6
HR,Croatia,2024-Q2,4.6
HR,Croatia,2024-Q3,5
HR,Croatia,2024-Q4,5
HU,Hungary,1998-Q2,8.9
HU,Hungary,1999-Q1,7.5
HU,Hungary,1999-Q2,6.9
HU,Hungary,1999-Q3,7
HU,Hungary,1999-Q4,6.6
HU,Hungary,2000-Q1,6.8
HU,Hungary,2000-Q2,6.6
HU,Hungary,2000-Q3,6.3
HU,Hungary,2000-Q4,6
HU,Hungary,2001-Q1,6
HU,Hungary,2001-Q2,5.7
HU,Hungary,2001-Q3,5.6
HU,Hungary,2001-Q4,5.6
HU,Hungary,2002-Q1,5.8
HU,Hungary,2002-Q2,5.6
HU,Hungary,2002-Q3,6
HU,Hungary,2002-Q4,5.9
HU,Hungary,2003-Q1,6.4
HU,Hungary,2003-Q2,5.8
HU,Hungary,2003-Q3,5.7
HU,Hungary,2003-Q4,5.5
HU,Hungary,2004-Q1,6.1
HU,Hungary,2004-Q2,5.8
HU,Hungary,2004-Q3,6.1
HU,Hungary,2004-Q4,6.3
HU,Hungary,2005-Q1,7.1
HU,Hungary,2005-Q2,7.1
HU,Hungary,2005-Q3,7.3
HU,Hungary,2005-Q4,7.3
HU,Hungary,2006-Q1,7.7
HU,Hungary,2006-Q2,7.2
HU,Hungary,2006-Q3,7.5
HU,Hungary,2006-Q4,7.5
HU,Hungary,2007-Q1,7.5
HU,Hungary,2007-Q2,7
HU,Hungary,2007-Q3,7.3
HU,Hungary,2007-Q4,7.8
HU,Hungary,2008-Q1,8
HU,Hungary,2008-Q2,7.6
HU,Hungary,2008-Q3,7.7
HU,Hungary,2008-Q4,8
HU,Hungary,2009-Q1,9.8
HU,Hungary,2009-Q2,9.6
HU,Hungary,2009-Q3,10.3
HU,Hungary,2009-Q4,10.4
HU,Hungary,2010-Q1,11.8
HU,Hungary,2010-Q2,11.2
HU,Hungary,2010-Q3,10.8
HU,Hungary,2010-Q4,10.8
HU,Hungary,2011-Q1,11.8
HU,Hungary,2011-Q2,10.9
HU,Hungary,2011-Q3,10.7
HU,Hungary,2011-Q4,10.7
HU,Hungary,2012-Q1,11.9
HU,Hungary,2012-Q2,11
HU,Hungary,2012-Q3,10.5
HU,Hungary,2012-Q4,10.6
HU,Hungary,2013-Q1,11.6
HU,Hungary,2013-Q2,10.2
HU,Hungary,2013-Q3,9.8
HU,Hungary,2013-Q4,9.1
HU,Hungary,2014-Q1,8.3
HU,Hungary,2014-Q2,8.1
HU,Hungary,2014-Q3,7.4
HU,Hungary,2014-Q4,7.1
HU,Hungary,2015-Q1,7.8
HU,Hungary,2015-Q2,6.9
HU,Hungary,2015-Q3,6.4
HU,Hungary,2015-Q4,6.2
HU,Hungary,2016-Q1,6
HU,Hungary,2016-Q2,5.1
HU,Hungary,2016-Q3,4.9
HU,Hungary,2016-Q4,4.4
HU,Hungary,2017-Q1,4.5
HU,Hungary,2017-Q2,4.3
HU,Hungary,2017-Q3,4.1
HU,Hungary,2017-Q4,3.8
HU,Hungary,2018-Q1,3.8
HU,Hungary,2018-Q2,3.5
HU,Hungary,2018-Q3,3.8
HU,Hungary,2018-Q4,3.6
HU,Hungary,2019-Q1,3.5
HU,Hungary,2019-Q2,3.4
HU,Hungary,2019-Q3,3.5
HU,Hungary,2019-Q4,3.3
HU,Hungary,2020-Q1,3.7
HU,Hungary,2020-Q2,4.6
HU,Hungary,2020-Q3,4.4
HU,Hungary,2020-Q4,4.2
HU,Hungary,2021-Q1,4.5
HU,Hungary,2021-Q2,4.1
HU,Hungary,2021-Q3,3.9
HU,Hungary,2021-Q4,3.7
HU,Hungary,2022-Q1,3.7
HU,Hungary,2022-Q2,3.2
HU,Hungary,2022-Q3,3.6
HU,Hungary,2022-Q4,3.9
HU,Hungary,2023-Q1,4
HU,Hungary,2023-Q2,3.9
HU,Hungary,2023-Q3,4
HU,Hungary,2023-Q4,4.4
HU,Hungary,2024-Q1,4.6
HU,Hungary,2024-Q2,4.3
HU,Hungary,2024-Q3,4.6
HU,Hungary,2024-Q4,4.4
IE,Ireland,1998-Q2,7.7
IE,Ireland,1999-Q2,5.8
IE,Ireland,1999-Q3,5.8
